数据年月,贸易伙伴编码,贸易伙伴名称,注册地编码,注册地名称,美元
202507,101,阿富汗,11,北京市,"520,777"
202507,101,阿富汗,12,天津市,"730,285"
202507,101,阿富汗,13,河北省,"1,655,661"
202507,101,阿富汗,14,山西省,"132,188"
202507,101,阿富汗,15,内蒙古自治区,"770,285"
202507,101,阿富汗,21,辽宁省,"1,430,701"
202507,101,阿富汗,31,上海市,"1,620,156"
202507,101,阿富汗,32,江苏省,"10,578,563"
202507,101,阿富汗,33,浙江省,"76,760,528"
202507,101,阿富汗,34,安徽省,"401,376"
202507,101,阿富汗,35,福建省,"3,182,374"
202507,101,阿富汗,36,江西省,"582,151"
202507,101,阿富汗,37,山东省,"10,342,637"
202507,101,阿富汗,41,河南省,"534,729"
202507,101,阿富汗,42,湖北省,"1,531,609"
202507,101,阿富汗,43,湖南省,"691,343"
202507,101,阿富汗,44,广东省,"21,237,525"
202507,101,阿富汗,45,广西壮族自治区,"72,284"
202507,101,阿富汗,46,海南省,"44,508"
202507,101,阿富汗,50,重庆市,"1,772,702"
202507,101,阿富汗,51,四川省,"457,264"
202507,101,阿富汗,52,贵州省,"58,296"
202507,101,阿富汗,61,陕西省,"889,112"
202507,101,阿富汗,65,新疆维吾尔自治区,"7,467,555"
202507,102,巴林,11,北京市,"512,916"
202507,102,巴林,12,天津市,"1,761,744"
202507,102,巴林,13,河北省,"11,767,225"
202507,102,巴林,14,山西省,"881,223"
202507,102,巴林,15,内蒙古自治区,"333,403"
202507,102,巴林,21,辽宁省,"1,571,416"
202507,102,巴林,22,吉林省,"4,693"
202507,102,巴林,23,黑龙江省,"59,440"
202507,102,巴林,31,上海市,"8,643,090"
202507,102,巴林,32,江苏省,"12,507,635"
202507,102,巴林,33,浙江省,"19,283,673"
202507,102,巴林,34,安徽省,"3,762,291"
202507,102,巴林,35,福建省,"1,963,926"
202507,102,巴林,36,江西省,"713,526"
202507,102,巴林,37,山东省,"18,676,452"
202507,102,巴林,41,河南省,"1,203,078"
202507,102,巴林,42,湖北省,"1,745,204"
202507,102,巴林,43,湖南省,"3,956,148"
202507,102,巴林,44,广东省,"25,996,178"
202507,102,巴林,45,广西壮族自治区,"170,268"
202507,102,巴林,46,海南省,"463,700"
202507,102,巴林,50,重庆市,"4,639,907"
202507,102,巴林,51,四川省,"763,984"
202507,102,巴林,52,贵州省,"440,576"
202507,102,巴林,53,云南省,"5,540"
202507,102,巴林,61,陕西省,"551,970"
202507,102,巴林,62,甘肃省,"99,874"
202507,102,巴林,63,青海省,"227,000"
202507,102,巴林,64,宁夏回族自治区,"81,446"
202507,102,巴林,65,新疆维吾尔自治区,"436,577"
202507,103,孟加拉国,11,北京市,"128,092,621"
202507,103,孟加拉国,12,天津市,"15,364,160"
202507,103,孟加拉国,13,河北省,"42,096,651"
202507,103,孟加拉国,14,山西省,"5,949,662"
202507,103,孟加拉国,15,内蒙古自治区,"13,522,941"
202507,103,孟加拉国,21,辽宁省,"24,273,315"
202507,103,孟加拉国,22,吉林省,"3,192,816"
202507,103,孟加拉国,23,黑龙江省,"10,492,067"
202507,103,孟加拉国,31,上海市,"106,714,685"
202507,103,孟加拉国,32,江苏省,"353,581,248"
202507,103,孟加拉国,33,浙江省,"391,270,238"
202507,103,孟加拉国,34,安徽省,"25,831,899"
202507,103,孟加拉国,35,福建省,"69,455,219"
202507,103,孟加拉国,36,江西省,"27,442,368"
202507,103,孟加拉国,37,山东省,"143,417,555"
202507,103,孟加拉国,41,河南省,"14,887,406"
202507,103,孟加拉国,42,湖北省,"70,488,904"
202507,103,孟加拉国,43,湖南省,"19,330,450"
202507,103,孟加拉国,44,广东省,"256,874,893"
202507,103,孟加拉国,45,广西壮族自治区,"7,427,854"
202507,103,孟加拉国,46,海南省,"4,846,839"
202507,103,孟加拉国,50,重庆市,"28,846,891"
202507,103,孟加拉国,51,四川省,"15,031,842"
202507,103,孟加拉国,52,贵州省,"2,127,571"
202507,103,孟加拉国,53,云南省,"5,453,912"
202507,103,孟加拉国,61,陕西省,"3,573,618"
202507,103,孟加拉国,62,甘肃省,"2,011,912"
202507,103,孟加拉国,63,青海省,"208,293"
202507,103,孟加拉国,64,宁夏回族自治区,"442,107"
202507,103,孟加拉国,65,新疆维吾尔自治区,"8,283,678"
202507,104,不丹,11,北京市,"16,536"
202507,104,不丹,12,天津市,18
202507,104,不丹,31,上海市,"15,729"
202507,104,不丹,32,江苏省,"163,046"
202507,104,不丹,33,浙江省,"120,126"
202507,104,不丹,34,安徽省,559
202507,104,不丹,35,福建省,"17,289"
202507,104,不丹,37,山东省,"1,868,816"
202507,104,不丹,41,河南省,"52,975"
202507,104,不丹,42,湖北省,"210,260"
202507,104,不丹,43,湖南省,"25,977"
202507,104,不丹,44,广东省,"15,237,818"
202507,104,不丹,45,广西壮族自治区,225
202507,104,不丹,50,重庆市,"181,840"
202507,104,不丹,51,四川省,"99,472"
202507,104,不丹,53,云南省,"55,913"
202507,105,文莱,11,北京市,"531,631"
202507,105,文莱,12,天津市,"184,858,725"
202507,105,文莱,13,河北省,"1,147,670"
202507,105,文莱,15,内蒙古自治区,"25,172"
202507,105,文莱,21,辽宁省,"252,231"
202507,105,文莱,23,黑龙江省,"460,233"
202507,105,文莱,31,上海市,"3,372,957"
202507,105,文莱,32,江苏省,"1,488,293"
202507,105,文莱,33,浙江省,"8,021,738"
202507,105,文莱,34,安徽省,"752,625"
202507,105,文莱,35,福建省,"1,609,508"
202507,105,文莱,36,江西省,"153,441"
202507,105,文莱,37,山东省,"6,392,971"
202507,105,文莱,41,河南省,"1,009,395"
202507,105,文莱,42,湖北省,"1,320,545"
202507,105,文莱,43,湖南省,"695,598"
202507,105,文莱,44,广东省,"6,781,200"
202507,105,文莱,45,广西壮族自治区,"148,988"
202507,105,文莱,46,海南省,"15,431"
202507,105,文莱,50,重庆市,"534,421"
202507,105,文莱,51,四川省,"735,826"
202507,105,文莱,52,贵州省,"701,430"
202507,105,文莱,53,云南省,"226,167"
202507,105,文莱,61,陕西省,"1,412,589"
202507,105,文莱,65,新疆维吾尔自治区,"214,574"
202507,106,缅甸,11,北京市,"16,869,876"
202507,106,缅甸,12,天津市,"8,085,639"
202507,106,缅甸,13,河北省,"8,203,319"
202507,106,缅甸,14,山西省,"868,593"
202507,106,缅甸,15,内蒙古自治区,"1,639,035"
202507,106,缅甸,21,辽宁省,"7,557,791"
202507,106,缅甸,22,吉林省,"95,322"
202507,106,缅甸,23,黑龙江省,"316,111"
202507,106,缅甸,31,上海市,"30,627,228"
202507,106,缅甸,32,江苏省,"117,439,285"
202507,106,缅甸,33,浙江省,"80,340,529"
202507,106,缅甸,34,安徽省,"21,687,694"
202507,106,缅甸,35,福建省,"29,519,479"
202507,106,缅甸,36,江西省,"8,473,274"
202507,106,缅甸,37,山东省,"63,652,693"
202507,106,缅甸,41,河南省,"10,880,505"
202507,106,缅甸,42,湖北省,"9,742,521"
202507,106,缅甸,43,湖南省,"4,773,744"
202507,106,缅甸,44,广东省,"131,922,072"
202507,106,缅甸,45,广西壮族自治区,"5,417,729"
202507,106,缅甸,46,海南省,"2,218,538"
202507,106,缅甸,50,重庆市,"26,613,224"
202507,106,缅甸,51,四川省,"9,995,153"
202507,106,缅甸,52,贵州省,"5,627,808"
202507,106,缅甸,53,云南省,"207,645,725"
202507,106,缅甸,61,陕西省,"5,092,027"
202507,106,缅甸,62,甘肃省,"41,878"
202507,106,缅甸,64,宁夏回族自治区,"545,418"
202507,106,缅甸,65,新疆维吾尔自治区,"2,845,278"
202507,107,柬埔寨,11,北京市,"10,465,858"
202507,107,柬埔寨,12,天津市,"20,344,750"
202507,107,柬埔寨,13,河北省,"10,892,583"
202507,107,柬埔寨,14,山西省,"6,303,170"
202507,107,柬埔寨,15,内蒙古自治区,"2,609,797"
202507,107,柬埔寨,21,辽宁省,"19,400,788"
202507,107,柬埔寨,22,吉林省,"1,962,017"
202507,107,柬埔寨,23,黑龙江省,"1,261,233"
202507,107,柬埔寨,31,上海市,"81,804,807"
202507,107,柬埔寨,32,江苏省,"225,314,362"
202507,107,柬埔寨,33,浙江省,"281,794,055"
202507,107,柬埔寨,34,安徽省,"23,229,986"
202507,107,柬埔寨,35,福建省,"93,726,334"
202507,107,柬埔寨,36,江西省,"14,307,508"
202507,107,柬埔寨,37,山东省,"176,291,958"
202507,107,柬埔寨,41,河南省,"13,301,065"
202507,107,柬埔寨,42,湖北省,"25,515,858"
202507,107,柬埔寨,43,湖南省,"28,817,730"
202507,107,柬埔寨,44,广东省,"395,424,789"
202507,107,柬埔寨,45,广西壮族自治区,"87,276,777"
202507,107,柬埔寨,46,海南省,"1,992,126"
202507,107,柬埔寨,50,重庆市,"23,103,205"
202507,107,柬埔寨,51,四川省,"9,454,684"
202507,107,柬埔寨,52,贵州省,"965,081"
202507,107,柬埔寨,53,云南省,"5,690,538"
202507,107,柬埔寨,54,西藏自治区,"38,000"
202507,107,柬埔寨,61,陕西省,"1,169,929"
202507,107,柬埔寨,62,甘肃省,"601,955"
202507,107,柬埔寨,64,宁夏回族自治区,"771,832"
202507,107,柬埔寨,65,新疆维吾尔自治区,"9,779,147"
202507,108,塞浦路斯,11,北京市,"2,527,782"
202507,108,塞浦路斯,12,天津市,"1,566,424"
202507,108,塞浦路斯,13,河北省,"2,395,856"
202507,108,塞浦路斯,14,山西省,"32,539"
202507,108,塞浦路斯,15,内蒙古自治区,"46,897"
202507,108,塞浦路斯,21,辽宁省,"529,221"
202507,108,塞浦路斯,22,吉林省,76
202507,108,塞浦路斯,23,黑龙江省,"195,697"
202507,108,塞浦路斯,31,上海市,"6,108,962"
202507,108,塞浦路斯,32,江苏省,"6,237,671"
202507,108,塞浦路斯,33,浙江省,"19,761,828"
202507,108,塞浦路斯,34,安徽省,"1,070,867"
202507,108,塞浦路斯,35,福建省,"2,602,883"
202507,108,塞浦路斯,36,江西省,"346,819"
202507,108,塞浦路斯,37,山东省,"70,650,318"
202507,108,塞浦路斯,41,河南省,"529,868"
202507,108,塞浦路斯,42,湖北省,"1,142,140"
202507,108,塞浦路斯,43,湖南省,"546,649"
202507,108,塞浦路斯,44,广东省,"22,340,903"
202507,108,塞浦路斯,45,广西壮族自治区,"257,270"
202507,108,塞浦路斯,46,海南省,"765,497"
202507,108,塞浦路斯,50,重庆市,"322,116"
202507,108,塞浦路斯,51,四川省,"282,250"
202507,108,塞浦路斯,53,云南省,"5,275"
202507,108,塞浦路斯,61,陕西省,"167,079"
202507,108,塞浦路斯,62,甘肃省,"24,561"
202507,108,塞浦路斯,64,宁夏回族自治区,"18,054"
202507,108,塞浦路斯,65,新疆维吾尔自治区,"257,789"
202507,109,朝鲜,11,北京市,"111,766"
202507,109,朝鲜,12,天津市,"391,052"
202507,109,朝鲜,13,河北省,"1,017,175"
202507,109,朝鲜,14,山西省,"270,863"
202507,109,朝鲜,15,内蒙古自治区,"75,351"
202507,109,朝鲜,21,辽宁省,"106,414,641"
202507,109,朝鲜,22,吉林省,"25,543,455"
202507,109,朝鲜,23,黑龙江省,"93,594"
202507,109,朝鲜,31,上海市,"554,700"
202507,109,朝鲜,32,江苏省,"337,482"
202507,109,朝鲜,33,浙江省,"3,667,469"
202507,109,朝鲜,35,福建省,"2,807,364"
202507,109,朝鲜,36,江西省,"91,560"
202507,109,朝鲜,37,山东省,"14,158,027"
202507,109,朝鲜,41,河南省,"700,084"
202507,109,朝鲜,43,湖南省,"144,725"
202507,109,朝鲜,44,广东省,"13,314,631"
202507,109,朝鲜,50,重庆市,"72,956"
202507,109,朝鲜,51,四川省,"665,643"
202507,109,朝鲜,52,贵州省,"13,320"
202507,110,中国香港,11,北京市,"822,945,002"
202507,110,中国香港,12,天津市,"172,245,375"
202507,110,中国香港,13,河北省,"50,382,175"
202507,110,中国香港,14,山西省,"28,442,868"
202507,110,中国香港,15,内蒙古自治区,"106,108,955"
202507,110,中国香港,21,辽宁省,"76,739,973"
202507,110,中国香港,22,吉林省,"5,893,144"
202507,110,中国香港,23,黑龙江省,"1,306,460"
202507,110,中国香港,31,上海市,"2,615,776,546"
202507,110,中国香港,32,江苏省,"2,299,520,192"
202507,110,中国香港,33,浙江省,"632,657,316"
202507,110,中国香港,34,安徽省,"373,423,707"
202507,110,中国香港,35,福建省,"399,680,224"
202507,110,中国香港,36,江西省,"720,700,796"
202507,110,中国香港,37,山东省,"997,241,251"
202507,110,中国香港,41,河南省,"344,131,686"
202507,110,中国香港,42,湖北省,"465,694,608"
202507,110,中国香港,43,湖南省,"466,077,336"
202507,110,中国香港,44,广东省,"14,196,076,060"
202507,110,中国香港,45,广西壮族自治区,"160,772,931"
202507,110,中国香港,46,海南省,"128,278,470"
202507,110,中国香港,50,重庆市,"751,120,964"
202507,110,中国香港,51,四川省,"682,358,483"
202507,110,中国香港,52,贵州省,"48,570,464"
202507,110,中国香港,53,云南省,"107,249,468"
202507,110,中国香港,61,陕西省,"306,808,082"
202507,110,中国香港,62,甘肃省,"13,982,804"
202507,110,中国香港,63,青海省,"4,704,064"
202507,110,中国香港,64,宁夏回族自治区,"11,496,421"
202507,110,中国香港,65,新疆维吾尔自治区,"2,478,695"
202507,111,印度,11,北京市,"160,083,380"
202507,111,印度,12,天津市,"126,289,902"
202507,111,印度,13,河北省,"177,348,491"
202507,111,印度,14,山西省,"62,452,430"
202507,111,印度,15,内蒙古自治区,"36,625,116"
202507,111,印度,21,辽宁省,"182,152,957"
202507,111,印度,22,吉林省,"36,824,879"
202507,111,印度,23,黑龙江省,"27,614,322"
202507,111,印度,31,上海市,"971,293,700"
202507,111,印度,32,江苏省,"2,021,417,203"
202507,111,印度,33,浙江省,"1,831,495,217"
202507,111,印度,34,安徽省,"280,562,673"
202507,111,印度,35,福建省,"284,107,570"
202507,111,印度,36,江西省,"133,609,668"
202507,111,印度,37,山东省,"824,200,019"
202507,111,印度,41,河南省,"420,160,002"
202507,111,印度,42,湖北省,"472,446,013"
202507,111,印度,43,湖南省,"198,383,489"
202507,111,印度,44,广东省,"2,860,523,495"
202507,111,印度,45,广西壮族自治区,"156,956,686"
202507,111,印度,46,海南省,"17,424,826"
202507,111,印度,50,重庆市,"355,391,335"
202507,111,印度,51,四川省,"300,316,406"
202507,111,印度,52,贵州省,"21,984,111"
202507,111,印度,53,云南省,"38,613,512"
202507,111,印度,54,西藏自治区,"557,706"
202507,111,印度,61,陕西省,"58,994,707"
202507,111,印度,62,甘肃省,"2,941,437"
202507,111,印度,63,青海省,"187,591"
202507,111,印度,64,宁夏回族自治区,"20,010,285"
202507,111,印度,65,新疆维吾尔自治区,"20,051,830"
202507,112,印度尼西亚,11,北京市,"182,908,662"
202507,112,印度尼西亚,12,天津市,"93,743,255"
202507,112,印度尼西亚,13,河北省,"94,216,291"
202507,112,印度尼西亚,14,山西省,"42,270,284"
202507,112,印度尼西亚,15,内蒙古自治区,"28,585,531"
202507,112,印度尼西亚,21,辽宁省,"94,397,387"
202507,112,印度尼西亚,22,吉林省,"14,694,023"
202507,112,印度尼西亚,23,黑龙江省,"13,272,839"
202507,112,印度尼西亚,31,上海市,"521,891,363"
202507,112,印度尼西亚,32,江苏省,"944,106,325"
202507,112,印度尼西亚,33,浙江省,"1,218,628,807"
202507,112,印度尼西亚,34,安徽省,"153,043,741"
202507,112,印度尼西亚,35,福建省,"387,026,500"
202507,112,印度尼西亚,36,江西省,"67,997,842"
202507,112,印度尼西亚,37,山东省,"708,444,096"
202507,112,印度尼西亚,41,河南省,"88,798,205"
202507,112,印度尼西亚,42,湖北省,"149,277,692"
202507,112,印度尼西亚,43,湖南省,"289,195,855"
202507,112,印度尼西亚,44,广东省,"1,470,332,374"
202507,112,印度尼西亚,45,广西壮族自治区,"74,697,118"
202507,112,印度尼西亚,46,海南省,"31,687,972"
202507,112,印度尼西亚,50,重庆市,"142,668,810"
202507,112,印度尼西亚,51,四川省,"83,869,572"
202507,112,印度尼西亚,52,贵州省,"17,151,740"
202507,112,印度尼西亚,53,云南省,"39,166,256"
202507,112,印度尼西亚,54,西藏自治区,"57,982"
202507,112,印度尼西亚,61,陕西省,"54,679,625"
202507,112,印度尼西亚,62,甘肃省,"7,892,496"
202507,112,印度尼西亚,63,青海省,"112,725"
202507,112,印度尼西亚,64,宁夏回族自治区,"4,550,626"
202507,112,印度尼西亚,65,新疆维吾尔自治区,"21,175,847"
202507,113,伊朗,11,北京市,"9,908,798"
202507,113,伊朗,12,天津市,"5,703,604"
202507,113,伊朗,13,河北省,"8,901,589"
202507,113,伊朗,14,山西省,"2,142,824"
202507,113,伊朗,15,内蒙古自治区,"1,534,867"
202507,113,伊朗,21,辽宁省,"1,408,346"
202507,113,伊朗,22,吉林省,"20,954"
202507,113,伊朗,23,黑龙江省,"181,548"
202507,113,伊朗,31,上海市,"19,137,467"
202507,113,伊朗,32,江苏省,"53,485,368"
202507,113,伊朗,33,浙江省,"112,016,626"
202507,113,伊朗,34,安徽省,"38,101,354"
202507,113,伊朗,35,福建省,"5,244,088"
202507,113,伊朗,36,江西省,"6,715,739"
202507,113,伊朗,37,山东省,"17,366,180"
202507,113,伊朗,41,河南省,"1,429,971"
202507,113,伊朗,42,湖北省,"5,169,917"
202507,113,伊朗,43,湖南省,"2,568,715"
202507,113,伊朗,44,广东省,"51,012,096"
202507,113,伊朗,45,广西壮族自治区,"392,182"
202507,113,伊朗,46,海南省,"148,168"
202507,113,伊朗,50,重庆市,"8,905,624"
202507,113,伊朗,51,四川省,"2,055,360"
202507,113,伊朗,52,贵州省,"755,029"
202507,113,伊朗,53,云南省,"27,138"
202507,113,伊朗,54,西藏自治区,"42,912"
202507,113,伊朗,61,陕西省,"4,288,948"
202507,113,伊朗,65,新疆维吾尔自治区,"541,099"
202507,114,伊拉克,11,北京市,"25,399,900"
202507,114,伊拉克,12,天津市,"58,198,989"
202507,114,伊拉克,13,河北省,"23,767,294"
202507,114,伊拉克,14,山西省,"8,284,884"
202507,114,伊拉克,15,内蒙古自治区,"1,589,403"
202507,114,伊拉克,21,辽宁省,"4,948,094"
202507,114,伊拉克,22,吉林省,"2,123,549"
202507,114,伊拉克,23,黑龙江省,"4,361,304"
202507,114,伊拉克,31,上海市,"40,179,374"
202507,114,伊拉克,32,江苏省,"106,669,374"
202507,114,伊拉克,33,浙江省,"464,179,004"
202507,114,伊拉克,34,安徽省,"41,320,513"
202507,114,伊拉克,35,福建省,"92,233,298"
202507,114,伊拉克,36,江西省,"6,453,176"
202507,114,伊拉克,37,山东省,"138,081,316"
202507,114,伊拉克,41,河南省,"42,983,653"
202507,114,伊拉克,42,湖北省,"20,196,127"
202507,114,伊拉克,43,湖南省,"11,959,672"
202507,114,伊拉克,44,广东省,"215,854,047"
202507,114,伊拉克,45,广西壮族自治区,"1,701,512"
202507,114,伊拉克,46,海南省,"6,472,684"
202507,114,伊拉克,50,重庆市,"13,659,103"
202507,114,伊拉克,51,四川省,"5,531,627"
202507,114,伊拉克,52,贵州省,"3,667,438"
202507,114,伊拉克,53,云南省,"492,484"
202507,114,伊拉克,54,西藏自治区,"149,833"
202507,114,伊拉克,61,陕西省,"9,689,625"
202507,114,伊拉克,62,甘肃省,"995,530"
202507,114,伊拉克,63,青海省,"57,845"
202507,114,伊拉克,64,宁夏回族自治区,"100,733"
202507,114,伊拉克,65,新疆维吾尔自治区,"9,902,035"
202507,115,以色列,11,北京市,"10,716,667"
202507,115,以色列,12,天津市,"19,522,215"
202507,115,以色列,13,河北省,"28,498,682"
